id,label
16939003,"To provide for the reliquidation of certain entries of high-density, fiberboard-core laminate wall and floor panels, and for other purposes."
16938999,To suspend temporarily the duty on orthotoluidine.
16938991,"To extend the temporary suspension of duty on 1-Acetyl-4-(3-dodecyl-2, 5-dioxo-1-pyrrolidinyl)-2,2,6,6-tetramethylpiperidine."
16938987,Rural Hospital and Provider Equity and 340B Improvement Act of 2012
16939837,To suspend temporarily the duty on certain women's footwear not covering the ankle.
16939835,To suspend temporarily the duty on certain women's footwear covering the ankle.
16939833,To suspend temporarily the duty on 2-chlorobenzenesulfonyl isocyanate.
16939827,To suspend temporarily the duty on mixtures of cymoxanil and inert ingredients.
16939825,To reduce temporarily the duty on mixtures of 6-amino-5-chloro-2-cyclopropyl-pyrimidine-4-carboxylic acid and inert ingredients.
16939823,To suspend temporarily the duty on certain rooftop cargo bags.
16939579,To extend the suspension of duty on 3-Amino-4-methylbenzamide.
16939815,To suspend temporarily the duty on certain magnetic snaps.
16939813,To suspend temporarily the duty on chocolate crumb imported in bulk quantities.
16939571,To extend the suspension of duty on p-Aminobenzamide (4-aminobenzamide).
16939567,To suspend temporarily the duty on Hexadecyl.
16939559,"To extend the temporary reduction of duty on artichokes, prepared or preserved by vinegar or acetic acid."
16939797,To suspend temporarily the duty on chocolate confectionery products filled with caramel or sugar-based paste imported in bulk quantities but ready for consumption in their condition as imported.
16939795,To suspend temporarily the duty on Triethylenediamine.
16939553,To extend the suspension of duty on certain organic pigments and dyes.
16939791,To extend the suspension of duty on certain mixtures of alkene polymers.
16939551,To suspend temporarily the duty on 2-phenyl-1H-benzimidazole-5-sulfonic acid.
16939787,To extend the suspension of duty on mixtures of formaldehyde polymers with aniline and with 4.4'-methylendianiline.
16939543,To extend the suspension of duty on Basic Red 1:1.
16939539,To suspend temporarily the duty on 2-ethylhexyl salicylate.
16939777,To suspend temporarily the duty on Ancamine 2432.
16939773,To suspend temporarily the duty on Ancamine 2422.
16939945,"To suspend temporarily the duty on Acetic Acid, 5 Chloro-8-quinolinoxy, 1 Methylhexylester."
16939529,"To suspend temporarily the duty on 3-Amino-1,2-propanediol."
16939767,"To extend the temporary suspension of duty on electromechanical ice shavers, with self-contained electric motor."
16939527,To extend the suspension of duty on 4-Hexylresorcinol.
16939765,To suspend temporarily the duty on certain coffee brewers with milk frothing capacity.
16939759,To extend the suspension of duty on Basic Blue 7.
16939519,"To extend and modify the temporary reduction of duty on 3,3N-Dichlorobenzidine dihydrochloride."
16939753,To extend the temporary suspension of duty on certain manufacturing equipment.
16939509,"To extend the temporary reduction of duty on artichokes, prepared or preserved otherwise than by vinegar or acetic acid, not frozen."
16939747,To extend the temporary suspension of duty on certain manufacturing equipment.
16939923,"To extend the temporary suspension of duty on mixed isomers of 1,3-dichloropropene."
16939743,"To extend the suspension of duty on Acetoacetyl-2,5-dimethoxy-4-chloroanilide."
16939503,"To extend the temporary suspension of duty on oysters (other than smoked), prepared or preserved."
16939501,"To extend the suspension of duty on styrene, ar-ethyl-, polymer with divinylbenzene and styrene beads having low ash content and specifically manufactured for use as a specialty filler in lost wax mold casting applications in a variety of other specialty filler applicat..."
16939739,To extend the suspension of duty on Basic Violet 1.
16939499,"To suspend temporarily the duty on 1,3-Isobenzofurandione, 5,5'-sulfonylbis-, polymer with 4,4'-methylenebis[2,6-dimethylbenzenamine]."
16939737,To extend the suspension of duty on Basic Red 1.
16939493,"To extend the suspension of duty on 2 propenoic acid, polymer with diethenylbenzene."
16939729,To suspend temporarily the duty on certain sector molds and tooling.
16939727,To extend the suspension of duty on 5-Chloro-3-hydroxy-2-methoxy-2-naphthanilide.
16939487,"To extend the suspension of duty on ion-exchange resin powder comprised of a copolymer of methacrylic acid cross-linked with divinylbenzene, in the potassium ionic form, of a nominal particle size between 0.025 mm and 0.150 mm, dried to less than 10% moisture...."
16939483,"To extend the suspension of duty on macroporous ion-exchange resin comprising a copolymer of styrene crosslinked with divinylbenzene, thiol functionalized."
16939721,To extend the temporary suspension of duty on certain synthetic filament yarns.
16939719,To extend the temporary suspension of duty on certain untwisted filament yarns.
16939479,To extend the temporary suspension of duty on helium.
16939717,To extend the suspension of duty on 5-Chloro-3-hydroxy-2-methyl-2-naphthanilide.
16939475,To extend the temporary suspension of duty on asulam sodium salt and mixed application adjuvants.
16939473,To suspend temporarily the duty on Acephate formulation.
16939469,"To suspend temporarily the duty on ion-exchange resin-Methanamine, N Methyl reaction products with chloromethylated divinylbenzene-styrene polymer."
16939467,To suspend temporarily the duty on Strong Base Anionic Resin.
16939943,To extend the temporary suspension of duty on Benfluralin.
16939941,To extend the temporary suspension of duty on trifluralin.
16939459,To suspend temporarily the duty on ion-exchange resin and adsorbent.
16939925,"To extend the temporary suspension of duty on 4,4-Dimethoxy-2-butanone."
16939455,"To suspend temporarily the duty on ion-exchange resin of Benzene, diethenyl, polymer with ethenylbenzene and ethenylethylbenzene, chloromethylated, trimethylaminoquaternized."
16939451,To suspend temporarily the duty on Oxyfluorfen.
16939209,To suspend temporarily the duty on carbonic dihydrazide.
16939447,To suspend temporarily the rate of duty on 4-Bromobenzyl Bromide.
16939445,"To suspend temporarily the rate of duty on 1-(2-ChloroEthyl)-4-Ethyl-1,4-dihydro-5H-Tetrazol-5-one."
16939443,"To suspend temporarily the rate of duty on 5(1,1-Dimethylheptyl) Resorcinol."
16939203,To suspend temporarily the duty on copper peptide (GHK-Cu 1:1).
16939201,To suspend temporarily the duty on certain acrylic fiber tow.
16939437,To extend the temporary suspension of duty on Cypermethrin.
16939197,To suspend temporarily the duty on ski poles and parts and accessories thereof.
16939195,To reduce temporarily the duty on certain AC electric motors of an output exceeding 74.6 W equipped with a capacitor rated over 4 microfarads.
16939433,To extend the temporary suspension of duty on Thiophanate methyl.
16939429,To suspend temporarily the rate of duty on alpha-threo Phenyl-2-piperidyl acetamide.
16939189,To suspend temporarily the duty on 4-oxo-4-p-tolylbutyric acid adduct with 4-ethylmorpholine (NEM Salt).
16939185,To suspend temporarily the duty on 1-Methylimidazole.
16939423,"To suspend temporarily the rate of duty on 1,1-Cyclobutanedicarboxylic acid."
16939181,To suspend temporarily the duty on copper peptide (AHK-Cu).
16939179,"To suspend temporarily the duty on hydrazine hydrate, aqueous solution."
16939175,To suspend temporarily the duty on 2-benzothiazolythio butanedioic acid (2BBA).
16939171,To extend the temporary suspension of duty on a compound of strontium chloroapatite-europium.
16939409,To suspend temporarily the rate of duty on Phenyl-2-Pyridyl Acetamide.
16939169,To extend the temporary suspension of duty on strontium magnesium phosphate-tin doped inorganic products of a kind used as luminophores.
16939405,To suspend temporarily the rate of duty on 2-butyl-5-chloro-3H-imidazole-4-carbaldehyde.
16939399,To extend the temporary suspension of duty on AC electric motors of an output exceeding 74.6 W but not exceeding 85 W.
16939159,"To suspend temporarily the duty on lanthanum phosphate phosphor, activated by cerium and terbium."
16939155,To extend the temporary suspension of duty on calcium chloride phosphate phosphor.
16939391,To suspend temporarily the rate of duty on N-[(4-methoxymethyl)-1-phenylmethyl-4-piperidinyl]N-phenylpr opanamide-ethanedioate.
16939151,To extend the temporary suspension of duty on calcium chloride phosphate phosphor activated by manganese and antimony.
16939149,To extend the temporary suspension of duty on zinc silicate phosphor.
16939387,To reduce temporarily the duty on certain AC electric motors of an output exceeding 37.5 W but not exceeding 72 W.
16939145,"To extend the temporary suspension of duty on a mixture of barium carbonate, strontium carbonate, calcium carbonate, and 1-methoxy-2-propanol acetate, for use as emitter suspension cathode coating."
16939383,Policyholder Disaster Protection Act of 2011
16939141,To extend the temporary suspension of duty on resin cement based on calcium carbonate and silicone resins.
16939379,To suspend temporarily the rate of duty on alpha-Phenyl-2-piperidylacetic acid.
16939375,To renew the temporary suspension of duty on AC electric motors of an output exceeding 74.6 W but not exceeding 95 W.
16939133,To extend the temporary suspension of duty on small particle calcium chloride phosphate phosphor.
16939371,To suspend temporarily the rate of duty on 1-Benzyl-4-phenyl-4-piperidine carboxylic acid ethyl ester HCl.
16939129,To suspend temporarily the duty on a Phosphor blend of Yttrium Oxide doped with Europium and Lanthanum Phosphate luminophores.
16939365,To reduce temporarily the duty on certain AC electric motors of an output exceeding 74.6 W equipped with a capacitor rated not over 4 microfarads.
16939125,To extend and modify the temporary suspension of duty on coarse yttrium oxide phosphor.
16942699,To suspend temporarily the rate of duty on certain licorice extract derivatives.
16942693,To extend the temporary suspension of duty on Brodifacoum.
16942691,To extend and modify the temporary suspension of duty on certain men's footwear.
16942687,To suspend temporarily the duty on Brine Electrolysis Ion Exchange Apparatus.
16942683,To extend the temporary suspension of duty on certain acrylic staple fibers.
16942679,To extend the temporary suspension of duty on Paclobutrazol.
16942677,To suspend temporarily the duty on ethylhexylglycerine.
16942675,"To suspend temporarily the duty on hand operated globe type valves of steel, having an opening approximately 7.62 cm. or more in diameter and certified by the importer as meeting ASME B16.34 certification requirements as approved for use in nuclear facilities...."
